gt,est,diff,img_fn,kp_fn,removed
"[-2.56358007e+03 -3.02075333e+01  8.87292290e+01  9.57830251e-02
 -1.16521593e-01  0.00000000e+00]","[-2.53116013e+03 -3.07283805e+01  3.87780830e+01  9.74264181e-02
 -1.53320110e-01 -4.85186303e-03]",59.55200347847439,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00245.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00245_kp.png,False
"[-2.91671261e+03  5.72334524e+01  1.20925145e+02  1.02049156e-01
 -1.11797238e-01  0.00000000e+00]","[-3.00493098e+03  2.62964056e+01  6.05276578e+01  1.19335410e-01
 -1.50794659e-01  7.21798341e-03]",111.29886669382445,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00246.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00246_kp.png,False
"[-2.91671261e+03  5.72334524e+01  1.20925145e+02  1.02049156e-01
 -1.11797238e-01  0.00000000e+00]","[-3.00493098e+03  2.62964056e+01  6.05276578e+01  1.19335410e-01
 -1.50794659e-01  7.21798341e-03]",111.29886669382445,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00247.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00247_kp.png,False
"[-2.19134355e+03 -2.95648755e+01  7.24074587e+01 -1.06873983e-01
 -5.60968979e-02  0.00000000e+00]","[-2.24559636e+03 -1.28484408e+01  7.39319326e+01 -1.00539090e-01
 -7.82577406e-02 -1.71935930e-01]",56.79023407689716,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00248.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00248_kp.png,False
"[-2.19134355e+03 -2.95648755e+01  7.24074587e+01 -1.06873983e-01
 -5.60968979e-02  0.00000000e+00]","[-2.24559636e+03 -1.28484408e+01  7.39319326e+01 -1.00539090e-01
 -7.82577406e-02 -1.71935930e-01]",56.79023407689716,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00249.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00249_kp.png,False
"[-2.18702897e+03  2.22546320e+01  7.22156360e+01 -6.40158407e-03
 -2.36605788e-02  0.00000000e+00]","[-2.14178576e+03  1.35510599e+01  6.82011997e+01 -9.89561225e-04
 -2.52797203e-02  2.78524443e-02]",46.24733519158377,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00250.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00250_kp.png,False
"[-2.18702897e+03  2.22546320e+01  7.22156360e+01 -6.40158407e-03
 -2.36605788e-02  0.00000000e+00]","[-2.14178576e+03  1.35510599e+01  6.82011997e+01 -9.89561225e-04
 -2.52797203e-02  2.78524443e-02]",46.24733519158377,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00251.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00251_kp.png,False
"[-2.91233979e+03 -3.04178019e+01  1.21254901e+02  1.19185101e-01
 -1.13276361e-01  0.00000000e+00]","[-2.87656715e+03  8.93282506e+00  4.98100558e+01  1.02239329e-01
 -1.50990101e-01 -4.08052936e-02]",89.06469375423298,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00252.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00252_kp.png,False
"[-2.91233979e+03 -3.04178019e+01  1.21254901e+02  1.19185101e-01
 -1.13276361e-01  0.00000000e+00]","[-2.87656715e+03  8.93282506e+00  4.98100558e+01  1.02239329e-01
 -1.50990101e-01 -4.08052936e-02]",89.06469375423298,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00253.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00253_kp.png,False
"[-2.54652678e+03 -5.85784723e+01  9.51923972e+01 -2.39021328e-02
 -1.01659168e-01  0.00000000e+00]","[-2.51061993e+03 -4.98439221e+01  8.35825606e+01 -2.72055605e-02
 -1.09700059e-01 -1.34940373e-02]",38.73476915893175,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00254.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00254_kp.png,False
"[-2.54652678e+03 -5.85784723e+01  9.51923972e+01 -2.39021328e-02
 -1.01659168e-01  0.00000000e+00]","[-2.51061993e+03 -4.98439221e+01  8.35825606e+01 -2.72055605e-02
 -1.09700059e-01 -1.34940373e-02]",38.73476915893175,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00255.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00255_kp.png,False
"[-2.65984305e+03 -3.47636314e+01  9.81872643e+01  7.28654464e-02
 -5.90146028e-03  0.00000000e+00]","[-2.61840984e+03 -3.79430845e+01  9.37779287e+01  7.60128232e-02
 -7.16933735e-03 -1.09343708e-03]",41.78830189870898,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00256.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00256_kp.png,False
"[-2.65984305e+03 -3.47636314e+01  9.81872643e+01  7.28654464e-02
 -5.90146028e-03  0.00000000e+00]","[-2.61840984e+03 -3.79430845e+01  9.37779287e+01  7.60128232e-02
 -7.16933735e-03 -1.09343708e-03]",41.78830189870898,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00257.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00257_kp.png,False
"[-2.82520009e+03  1.74819183e+01  1.09719752e+02  1.56080584e-01
 -1.06731187e-01  0.00000000e+00]","[-2.83956869e+03  1.39264475e+01  1.00859386e+02  1.55427550e-01
 -1.15727050e-01  1.65865728e-02]",17.25121350783358,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00258.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00258_kp.png,False
"[-2.82520009e+03  1.74819183e+01  1.09719752e+02  1.56080584e-01
 -1.06731187e-01  0.00000000e+00]","[-2.83956869e+03  1.39264475e+01  1.00859386e+02  1.55427550e-01
 -1.15727050e-01  1.65865728e-02]",17.25121350783358,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00259.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00259_kp.png,False
"[-2.40626500e+03  3.70373983e+01  7.97722197e+01 -3.55673095e-03
 -1.06911985e-01  0.00000000e+00]","[-2.35465993e+03  3.85996039e+01  5.37472780e+01 -7.14823363e-03
 -1.27337923e-01 -4.21558687e-05]",57.81713806598092,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00260.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00260_kp.png,False
"[-2.40626500e+03  3.70373983e+01  7.97722197e+01 -3.55673095e-03
 -1.06911985e-01  0.00000000e+00]","[-2.35465993e+03  3.85996039e+01  5.37472780e+01 -7.14823363e-03
 -1.27337923e-01 -4.21558687e-05]",57.81713806598092,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00261.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00261_kp.png,False
"[-2.90451574e+03  2.30266921e+01  1.06680214e+02 -5.62362717e-02
 -1.18279390e-01  0.00000000e+00]","[-2.90002269e+03  7.84167030e+00  7.28469438e+01 -4.97368293e-02
 -1.37857603e-01  1.48600762e-02]",37.35589093251163,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00262.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00262_kp.png,False
"[-2.90451574e+03  2.30266921e+01  1.06680214e+02 -5.62362717e-02
 -1.18279390e-01  0.00000000e+00]","[-2.90002269e+03  7.84167030e+00  7.28469438e+01 -4.97368293e-02
 -1.37857603e-01  1.48600762e-02]",37.35589093251163,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00263.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00263_kp.png,False
"[-2.99945581e+03  5.65818003e+01  1.23309063e+02 -1.63758959e-01
 -1.11536068e-01  0.00000000e+00]","[-2.96514191e+03  2.74934949e+01  8.18739814e+01 -1.51399446e-01
 -1.31394724e-01  2.23834373e-02]",61.159131172027195,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00264.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00264_kp.png,False
"[-2.99945581e+03  5.65818003e+01  1.23309063e+02 -1.63758959e-01
 -1.11536068e-01  0.00000000e+00]","[-2.96514191e+03  2.74934949e+01  8.18739814e+01 -1.51399446e-01
 -1.31394724e-01  2.23834373e-02]",61.159131172027195,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00265.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00265_kp.png,False
"[-2.77424013e+03  4.78717989e+00  9.51743358e+01 -3.01911269e-02
 -1.19157263e-01  0.00000000e+00]","[-2.81220761e+03  2.30420681e+00  7.03470802e+01 -2.81799442e-02
 -1.36629045e-01 -2.42590468e-03]",45.43222953537575,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00266.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00266_kp.png,False
"[-2.77424013e+03  4.78717989e+00  9.51743358e+01 -3.01911269e-02
 -1.19157263e-01  0.00000000e+00]","[-2.81220761e+03  2.30420681e+00  7.03470802e+01 -2.81799442e-02
 -1.36629045e-01 -2.42590468e-03]",45.43222953537575,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00267.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00267_kp.png,False
"[-2.80287036e+03 -5.88547814e+01  1.01035842e+02 -1.35201116e-01
  4.10586717e-02  0.00000000e+00]","[-2.76251106e+03 -5.94772392e+01  9.82866588e+01 -1.33944028e-01
  4.21492623e-02  7.93160583e-03]",40.45762299662623,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00268.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00268_kp.png,False
"[-2.80287036e+03 -5.88547814e+01  1.01035842e+02 -1.35201116e-01
  4.10586717e-02  0.00000000e+00]","[-2.76251106e+03 -5.94772392e+01  9.82866588e+01 -1.33944028e-01
  4.21492623e-02  7.93160583e-03]",40.45762299662623,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00269.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00269_kp.png,False
"[-2.58331345e+03 -2.14833104e+01  9.98750747e+01  3.27181742e-02
 -1.07036387e-01  0.00000000e+00]","[-2.54075607e+03  4.31110766e+00  5.38762364e+01  2.06940124e-02
 -1.39149128e-01 -4.19301939e-02]",67.76706800317773,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00270.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00270_kp.png,False
"[-2.58331345e+03 -2.14833104e+01  9.98750747e+01  3.27181742e-02
 -1.07036387e-01  0.00000000e+00]","[-2.54075607e+03  4.31110766e+00  5.38762364e+01  2.06940124e-02
 -1.39149128e-01 -4.19301939e-02]",67.76706800317773,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00271.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00271_kp.png,False
"[-2.92784354e+03  3.45025396e+01  1.21795666e+02  3.23822185e-03
 -1.13456180e-01  0.00000000e+00]","[-3.03266501e+03  1.82744136e+01  5.45446680e+01  1.25680013e-02
 -1.54889933e-01  1.60406591e-03]",125.59294728098158,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00272.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00272_kp.png,False
"[-2.92784354e+03  3.45025396e+01  1.21795666e+02  3.23822185e-03
 -1.13456180e-01  0.00000000e+00]","[-3.03266501e+03  1.82744136e+01  5.45446680e+01  1.25680013e-02
 -1.54889933e-01  1.60406591e-03]",125.59294728098158,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00273.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_00273_kp.png,False
"[-2.99577865e+03  3.68197947e+01  1.24340870e+02  6.92032904e-02
 -1.26627789e-01  0.00000000e+00]","[-4.50733197e+03  7.78191348e+02  5.86030711e+02 -1.04603924e-01
  4.70442784e-02 -3.35640551e-01]",1745.7327200567634,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00000.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00000_kp.png,True
"[-2.99577865e+03  3.68197947e+01  1.24340870e+02  6.92032904e-02
 -1.26627789e-01  0.00000000e+00]","[-4.50733197e+03  7.78191348e+02  5.86030711e+02 -1.04603924e-01
  4.70442784e-02 -3.35640551e-01]",1745.7327200567634,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00001.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00001_kp.png,True
"[-2.66457414e+03  6.67650711e+01  9.81363179e+01  6.41624534e-02
 -1.28470267e-01  0.00000000e+00]","[-2.12199592e-314 -6.94418727e-310  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2667.2164653227837,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00002.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00002_kp.png,True
"[-2.66457414e+03  6.67650711e+01  9.81363179e+01  6.41624534e-02
 -1.28470267e-01  0.00000000e+00]","[-4.94065646e-324 -6.94372119e-310 -6.94418722e-310  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2667.2164653227837,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00003.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00003_kp.png,True
"[-2.78774756e+03 -1.09795143e+01  1.01689812e+02 -2.64941605e-02
 -1.44863691e-01  0.00000000e+00]","[-4.18103267e+03 -7.60394305e+01  4.49332793e+02 -5.27426839e-02
 -8.60191649e-03  2.83395168e-01]",1437.4741104174732,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00004.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00004_kp.png,True
"[-2.78774756e+03 -1.09795143e+01  1.01689812e+02 -2.64941605e-02
 -1.44863691e-01  0.00000000e+00]","[-4.18103267e+03 -7.60394305e+01  4.49332793e+02 -5.27426839e-02
 -8.60191649e-03  2.83395168e-01]",1437.4741104174732,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00005.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00005_kp.png,True
"[-2.12915291e+03  4.29292177e+01  5.32499838e+01 -1.17972456e-01
 -1.07611700e-01  0.00000000e+00]",[ 0.          0.          0.          1.57079633 -1.57079633 -0.        ],2130.2513002474734,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00006.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00006_kp.png,True
"[-2.12915291e+03  4.29292177e+01  5.32499838e+01 -1.17972456e-01
 -1.07611700e-01  0.00000000e+00]","[-4.07423216e-310 -2.12199587e-314  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2130.2513002474734,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00007.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00007_kp.png,True
"[-2.70784850e+03 -4.17283206e+01  9.54590168e+01  8.54410632e-02
 -1.41035841e-01  0.00000000e+00]","[-4.94065646e-324 -6.94393538e-310 -6.94418722e-310  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2709.8518761888263,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00008.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00008_kp.png,True
"[-2.70784850e+03 -4.17283206e+01  9.54590168e+01  8.54410632e-02
 -1.41035841e-01  0.00000000e+00]","[-3.56429107e-315 -6.94418727e-310  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2709.8518761888263,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00009.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00009_kp.png,True
"[-2.93818950e+03  7.70546323e+01  1.16348534e+02 -5.14855848e-02
 -1.53385522e-01  0.00000000e+00]","[-4.98564920e+03  3.08559679e+01  1.64480538e+02 -6.81735111e-02
 -1.33125796e-01  1.67594793e-01]",2048.5463685706754,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00010.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00010_kp.png,True
"[-2.93818950e+03  7.70546323e+01  1.16348534e+02 -5.14855848e-02
 -1.53385522e-01  0.00000000e+00]","[-4.98564920e+03  3.08559679e+01  1.64480538e+02 -6.81735111e-02
 -1.33125796e-01  1.67594793e-01]",2048.5463685706754,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00011.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00011_kp.png,True
"[-2.79905074e+03 -8.05171479e+01  1.13060684e+02  1.03218212e-01
 -1.29464169e-01  0.00000000e+00]","[-1.19290183e+000 -6.94418727e-310  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2801.2986647045745,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00013.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00013_kp.png,True
"[-2.92236454e+03 -5.72825517e+01  1.23490251e+02  8.28443222e-02
 -1.30210495e-01  0.00000000e+00]","[-3.56429107e-315 -6.94418727e-310  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2925.5333921360157,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00014.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00014_kp.png,True
"[-2.40134516e+03  3.11267188e+00  7.31704530e+01  5.28416506e-02
 -1.22476533e-01  0.00000000e+00]","[-2.70388207e+01 -4.98107353e+01 -1.11572840e+02  2.94040115e+00
  6.89772394e-03  2.42862899e+00]",2382.0708596664135,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00016.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00016_kp.png,True
"[-2.40134516e+03  3.11267188e+00  7.31704530e+01  5.28416506e-02
 -1.22476533e-01  0.00000000e+00]","[-2.70388207e+01 -4.98107353e+01 -1.11572840e+02  2.94040115e+00
  6.89772394e-03  2.42862899e+00]",2382.0708596664135,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00017.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00017_kp.png,True
"[-2.86443702e+03  2.78395744e+01  1.11530611e+02 -1.32005768e-01
 -1.42349407e-01  0.00000000e+00]","[-5.77696225e+03  5.49123972e+02  1.02192774e+03 -2.61325474e-01
  5.71273481e-02  8.45963274e-02]",3095.7008220909715,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00018.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00018_kp.png,True
"[-2.86443702e+03  2.78395744e+01  1.11530611e+02 -1.32005768e-01
 -1.42349407e-01  0.00000000e+00]","[-5.77696225e+03  5.49123972e+02  1.02192774e+03 -2.61325474e-01
  5.71273481e-02  8.45963274e-02]",3095.7008220909715,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00019.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00019_kp.png,True
"[-2.73202390e+03  5.68499386e+01  1.00126176e+02 -1.41563813e-01
 -1.30568570e-01  0.00000000e+00]","[-4.14379391e-315 -3.69491040e-316  4.12728709e-315  1.57079633e+000
 -8.92859186e-002 -4.68723489e-310]",2734.4490756504842,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00021.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00021_kp.png,True
"[-2.81116166e+03  9.18349333e+00  1.16178011e+02 -4.35971761e-02
 -1.20555302e-01  0.00000000e+00]","[-1.25986740e-321 -1.01184644e-320 -3.56429107e-315  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2813.57629376028,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00023.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00023_kp.png,True
"[-2.95444297e+03 -5.63794556e+01  1.20073356e+02 -2.47291653e-02
 -1.40591538e-01  0.00000000e+00]",[ 0.15402086 -0.39619387 -1.79543808  1.94156806 -1.33832193  0.37077173],2957.6391764811574,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00024.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00024_kp.png,True
"[-2.95444297e+03 -5.63794556e+01  1.20073356e+02 -2.47291653e-02
 -1.40591538e-01  0.00000000e+00]","[-4.94065646e-324 -6.94382838e-310 -6.94418722e-310  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2957.4194000998555,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00025.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00025_kp.png,True
"[-2.89337211e+03 -8.62851274e+01  1.02557251e+02  2.22274729e-02
 -1.41454437e-01  0.00000000e+00]","[-4.94065646e-324 -5.05923221e-321 -4.06163383e-315  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2896.4746270393816,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00026.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00026_kp.png,True
"[-2.89337211e+03 -8.62851274e+01  1.02557251e+02  2.22274729e-02
 -1.41454437e-01  0.00000000e+00]","[-2.23804370e-315 -6.94418727e-310  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2896.4746270393816,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00027.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00027_kp.png,True
"[-2.91091764e+03  6.66968771e+01  1.21799747e+02  1.42105077e-01
 -1.44091995e-01  0.00000000e+00]","[-4.87553509e+03  2.54666808e+02  4.62014720e+02  7.90243439e-02
 -6.42090416e-02  8.16990186e-02]",2002.698336417142,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00028.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00028_kp.png,True
"[-2.91091764e+03  6.66968771e+01  1.21799747e+02  1.42105077e-01
 -1.44091995e-01  0.00000000e+00]","[-4.87553509e+03  2.54666808e+02  4.62014720e+02  7.90243439e-02
 -6.42090416e-02  8.16990186e-02]",2002.698336417142,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00029.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00029_kp.png,True
"[-2.98019436e+03 -4.33986011e+01  1.24931169e+02 -1.42617858e-01
 -1.36569631e-01  0.00000000e+00]","[-4.11724301e+49 -4.02124269e+50 -6.03570417e+50  1.22165945e+00
 -8.07489782e-01  1.76182261e+00]",7.264271096112037e+50,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00030.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00030_kp.png,True
"[-2.98019436e+03 -4.33986011e+01  1.24931169e+02 -1.42617858e-01
 -1.36569631e-01  0.00000000e+00]","[-4.11724301e+49 -4.02124269e+50 -6.03570417e+50  1.22165945e+00
 -8.07489782e-01  1.76182261e+00]",7.264271096112037e+50,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00031.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00031_kp.png,True
"[-2.84084613e+03 -5.19355929e+01  9.97110669e+01 -8.10942972e-02
 -1.45856928e-01  0.00000000e+00]","[-4.94065646e-324 -5.05923221e-321 -6.51877115e-309  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2843.069877407628,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00032.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00032_kp.png,True
"[-2.84084613e+03 -5.19355929e+01  9.97110669e+01 -8.10942972e-02
 -1.45856928e-01  0.00000000e+00]","[-6.94418722e-310 -6.94382838e-310 -1.25986740e-321  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2843.069877407628,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00033.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00033_kp.png,True
"[-2.67357393e+03  5.60610415e+01  9.11392997e+01  7.17039325e-02
 -1.29941095e-01  0.00000000e+00]","[ 0.00000000e+000  0.00000000e+000 -1.25986740e-321  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2675.7142549811406,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00034.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00034_kp.png,True
"[-2.67357393e+03  5.60610415e+01  9.11392997e+01  7.17039325e-02
 -1.29941095e-01  0.00000000e+00]","[-6.94418722e-310 -6.94394556e-310 -1.25986740e-321  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2675.7142549811406,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00035.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00035_kp.png,True
